text,binary_label,language
Man I just remembered I have my tias party tmrow :o,0,es
Haha Fallo 😎,0,es
Theres two of them : son dos P1 : How many kidneys are in the body ? P2 : There ’s two of them,0,es
"@Urkatu I 'd rather be in the shade . Let 's find a good shade . Cuando uno busca una sombra es shade , no es shadow . Un árbol te da shade",0,es
Grab a bite to eat : Comer algo ligero Want to grab a bite to eat before work ?,0,es
@sanluispotoyees @brissamayen Fuck A Limo ! Al estilo de mi Durango mejor ckn Una Cabalgata de la iglesia hasta llegar al salon ;D,0,es
@crystal_jaimes aver dime ? Txt me !!,0,es
Komando negro be bumping rn,0,es
"@_itskayyyyy y tu caro ? Lol that 's a sick mission haha 😂 , when do you wanna catch that flight ✈ ?",0,es
@chelita1123 @princessstacy_ and you act like I care ? / . - Andale 😭 will go out to eat after !!! 😐,0,es
MAke breakfast o nah ?,0,es
@princessstacy_ @chelita1123 Pinche Graciela Echando la Mala Sal you Needa know the plan 😎,0,es
"@Milyl15 haha arroz !!!! , im sleepy gqailigdfvi 💯😘",0,es
La pina cuts hair 20minutes before playing #respect @Jona_Boy13,0,es
"@_itskayyyyy havia is made with usually made with imitation crab meat , idk atleast with ceviche I know it 's real shrimp lol",0,es
@JavierCortez23 Omg I Know 😁 ! Ay Pa Que Me Des Mcdonalds Free 😛👌,0,es
"@PerazaAbraham No sé si has leído mi material en la website , pero el inglés no se puede encajar en unas reglas ... +",0,es
"Crotch : Entrepierna . Yes the pants fit fine , but they ’re just a little tight on the crotch .",0,es
Like abre Los Hojos Mija / . -,0,es
"Picky : MUY exigente . She looked for the perfect earrings , but was too picky and ended up not having any .",0,es
@chelita1123 you did con tu axel & willy 😂👌,0,es
@michael_oohh wya perrito ?,0,es
"@Loco_Saucedo you a trip !!! Haha u wish , estan contra el campeon no cruz azul",0,es
"@tommyshen18 ahhh ya entiendo , sabes por q creo q escuchas una i nuestra ? porq tiene el acento ahí ,",0,es
@Jayye323 what happen to your snapchat ?,0,es
""" T doy coca y cuetes k son cuates kn mi ruca maria juana .. no hay otra ! Fumando me llamo .. Rolando Mota "" SPM KILLED IT on that last verse xD",0,es
Gunna pack a couple bowls at pescuesos ☺,0,es
"Snitch : Soplón . When caught smoking cigarettes , her little brother would snitch on her and go tell their parents .",0,es
Quiero ver #subtweet,0,es
When I listen to Corridos it makes me miss Mexico so damn much 😫 ❤ ️ ❤ ️ !!! Like Ahh Kiero ir a Bailar !!!,0,es
Si Llegare a Los 4 months 😟😂,0,es
Compared to : No es compared with Gas prices are high compared to how they used to be .,0,es
"Deal with it : Lidiar . that is a big problme , iIt would take a strong man to deal with it",0,es
"Print it out : Se usa MUCHO mas que solo print I need you to sign this document , but first I have to print it out .",0,es
Ay estaaa in the H52D lol I wish I could at times so I can kill my curiosity pero Idk . lol,0,es
This why I do n't listen to Norteñas 😭💔,0,es
She is well into her 50s : Tiene más de 50 .,0,es
dam scik tardando,0,es
The Great War : La primera guerra mundial . The Great War was without precedent ... never had so many nations taken up arms at a single time .,0,es
@Yaritzaa__ apoco sabes a tortillar ? Lol #wifeymaterial,0,es
Just messing with you . Sólo Jugando Contigo . You ’re not allowed to take a break .... I 'm just messing with you .,0,es
She made me clean la Casa 😂😂😂,0,es
I 'll pretend que estoy crudo and go get one 😁😊,0,es
@crystal_jaimes pues si I wanna go tto pluckers on sunday is the super bowl <<<,0,es
@_xoxoBecky that 's what I 'm craving #semeantojo 😋💯👌,0,es
Show up : Venir . Do you know where Jaime is ? He did n’t show up for work this morning,0,es
Chubby : Rechoncho ( un poco gordo ) Did you gain weight ? Your cheeks look a little chubby .,0,es
"Escalated quickly : Se salió de control rápidamente . Not long before we ordered our drinks , a fight broke out . It escalated quickly",0,es
Moves along : Se mueve a lo largo . The dead whale moves along with the waves until it reaches shore .,0,es
How far along is she ? : Cuánto tiene de embarazo ? Person 1 : My sister is pregnant . Person 2 : How far along is she ?,0,es
@princessstacy_ @chelita1123 I yo Como 😒 Orita Mando a Mis new homies 😎 jk Dile a Jose 😂😂😂,0,es
"Backfire : Devolverse . Be careful with that plan , it may backfire on you .",0,es
It ’s payday ! Hoy pagan !,0,es
Owned up to his/her mistake : Aceptar un error . I owned up to my mistake and apologized .,0,es
@crystal_jaimes yeah te vienes,0,es
It is what it is ( hay muchas traducciones pero yo diria ) Nada que hacer . We can n't go to Spain this year but it is what it is .,0,es
"The power is out : Se fue la energía . I would shoot you an email , but the power is out .",0,es
@_itskayyyyy can you stop being soo 😍🔥 ☺ ?,0,es
"@arianaesierra hahaa they do it to play around swith you tho , idk all guys are different . creo que quieres alguen que aparese hombre !! lol",0,es
@_BBonjour yeah i do ill go enchinga lmao 😂,0,es
"@_xoxoBecky lmao ni ganas tengo de llorar 😂 , the last movie that made me cry was Pineapple Express 😊 me dejo llorando de risa 😂😂",0,es
Browse the web . Navegar . I 'm going to browse the web for a bathing suit .,0,es
"It puzzles me : Me desconcierta . It puzzles me how it can snow one day in Texas , and the next day it ’s 70 degrees fahrenheit .",0,es
"Keep to myself : Mantenerse encerrado . Person 1 : Do you go out much ? Person 2 : No , I just tend to keep to myself .",0,es
"Plenty of fish in the sea . Hay mucho más donde elegir Our relationship is over , but there ’s plenty of fish in the sea .",0,es
""" @sanluispotoyees : Baaaaaaabe I 'm hungry . "" vamos a Cicis after 6 ?",0,es
I 'm gonna flirt con el Primero que Se me cruse enfrente 😂 ❤ ️,0,es
@JOSUE0009 Pues Si ya Lo Tienes sure 💁 Si no I 'll wait 😌,0,es
@DrewP_OG it is defiantly worth the drive they always got some fuego in stock,0,es
@adriannaaa__ how do you know it 's not ur phone service lagging and your getting all your notifications at once #lacrisis,0,es
@crystal_jaimes @GonzaloJEsparza no manches te pasaste con esa ... hahahaha ur stupid < I was gna say bar hoppin n then vice,0,es
He estado escuchando MUCHAS películas británicas y noto q algunas veces t al final como en pet también es lo q yo llamo t muda ... next,0,es
@VHC95 lol like en serio !!! Como cren que voy a pasar la classe sin libro,0,es
"pero nosotros aprendemos a decir I understand . Look for es fácil para un niño , pero nosotros tendemos a solo usar search ... +",0,es
@SouthPark the stand and deliver one ? Jaime escalante lmao #ghs,0,es
@valehtx quien sabe . guess everybody 's different I do n't get hungover with liquor . Y con beer a lil bit,0,es
Nigga Tienes gf 😒✋,0,es
Have a thing for : Sentirse atraído por alguien . I have a thing for men in uniforms .,0,es
"Acquaintance : Conocido . She ’s my acquaintance , we hang out once in awhile , but I would n’t consider her very close .",0,es
@princessstacy_ So Facebook Avisa Con Tiempo You Know 😎 & idk Eske Voy a ir con oscar & Susana 😬,0,es
@itsskimmyyy no te creo lol,0,es
"Plain and simple . Simple y llanamente . I do n’t need a new car , I 'm not interested , plain and simple",0,es
Same here : Lo mismo digo : Person 1 : I had a long day . Person 2 : Same here .,0,es
"@_StopBitching I know lmao I 'm waiting for my liscene to come in so I could go already , do n't tip I 'm getting served up already #milma ñas",0,es
@vhc95 calma tus ganas ✋ lmao,0,es
@_JOSEPHLOKO aye foo I got my liable coming in soon where do I go apply at or wat ?,0,es
@_JOSEPHLOKO you got mota de venta guey ?,0,es
fresh out the shower #fresco,0,es
""" @0scar_contreras : One week till school #valiendo """,0,es
"@EliZaIBQ como a un niño , ellos no tienen reglas de pronunciac ellos solo hablan , sorry , pero es la mejor ayuda q te puedo dar :(",0,es
@stahrlove ahhh vergas !!!! Aparesco chino tu you 😑 ??,0,es
Plug ( Conectar ) en lugar de Connect . Can you plug in my charger please ?,0,es
@El_Ctoni Ya se echo su gol el pogba !,0,es
"@bdaliladelvalle Estás usando Internet Explorer ? creo que IE lo está bloqueando hay q aceptarlo cuando pregunta , voy a intentar solucionarlo",0,es
@crystal_jaimes I think just chill or maybe clubbing ya tengo tiempo k no voy,0,es
So I finally met him ... I el Wey no me callo 😒✋✋✋,0,es
Ora si a mimis forreal ! 💤💤,0,es
Idk what ima be doing tho #averquecolorpintaelverde,0,es
@Esmetron6point9 es mejor si no me conoces 🔫💯😎 lmao 😂,0,es
"Get real : Sé realista . Come on , get real , nowadays it will be difficult to find a job being a philosophy major .",0,es
Keep up : Seguir el ritmo . You have to keep up or you 'll get left behind .,0,es
@OhFuckItsBianca igualmente ☺ 😊😁 lol,0,es
Getting by : Pasándola . The teacher told me that his job did n’t pay much ; he was just barely getting by .,0,es
"Slippery : Resbaladizo Please be careful , the floor is a little slippery .",0,es
"We have to wrap it up : Terminar Ok , we have to wrap it up because I have to leave in a few minutes .",0,es
I wanted to dance Reggeaton Pero no Tenia dancing partner 😟,0,es
Get to : Tener la oportunidad/Darse la oportunidad . Get to know him before you jump to any conclusions .,0,es
Si estás en una fila y quieres dejar pasar a alguien le dices : Please go ahead,0,es
"@PerazaAbraham un inglés q a los nativos les parece extraño , yo quería reglas , pero me di cuenta q así no funciona :( I hope this helps :)",0,es
Orasi Mi dad Anda con todo 😂,0,es
Icebreaker : Forma de romper el hielo . asked her where she was from because it was a good icebreaker .,0,es
@Milyl15 lol x que what school you go to or ?? 😋,0,es
My dad owns an Hacienda Aya En Mexico 💕😍,0,es
@chelita1123 @princessstacy_ Yess add them I Luego Les dices to add me you know 😍💋,0,es
Only Graciela would come to me saying Chisme Chisme Chisme 😂 Pinche Chonaa lmao,0,es
You look just like . Te pareces mucho a .. You look just like your mother,0,es
@ITECIAOficial por fin tenemos el servicio de Coach ( en lugar de teacher ) porq sé q es importante pronto sacaré video explicándo el servicio,0,es
Go with the flow : Varias cosas Una sigue a la mayoría P1 : Are we going to plan the trip ? P2 : Let ’s just go with the flow and see what happen,0,es
"Let off some steam . Algo así como desahogarse I ’m going on a walk , I need to let off some steam .",0,es
On a regular basis : Regularmente . Do you floss on a regular basis ?,0,es
The fact that Jonny already knew me I yo no 😦 It 's like Baby Porke Nunca me hablabas 😭😂😁,0,es
"Fix your tie Componer la corbata , aunque suene Fix un poco raro ) Do you need help fixing your tie ?",0,es
Tough love : Cuando eres muy estricto con alguien porque lo amas . Some mothers believe that spanking their children is a form of showing toug,0,es
tryin to hotbox the sentra ser,0,es
"@aramis19 Yo nunca explicaría el verbo "" To be "" en español , lo q haría sería enseñar "" por oído "" como aprende un niño ...",0,es
@crystal_jaimes mira kien abla .. im good right now !! Yes girl ya te dije !! -.-,0,es
@opablo81 Haha Fue Un Decir 😂,0,es
Hotbox it in the rain >>>>,0,es
@YoursTrulyXena old Mexican remedios #medecina,0,es
"On a budget : tener un presupuesto we will only buy one of those . Remember , we ’re on a budget .",0,es
"@Yaritzaa__ haha me acompañas mujer ☺ ? , I can n't rember when was the last time I went lol",0,es
Put on weight : Ganar peso I put on weight over the holidays .,0,es
"Call it a day : Terminar el dia . Ok guys , I ’m really tired , it ’s time to call it a day .",0,es
@VHC95 baja tus pies !!! #notypeofmanners,0,es
"I like this BETTER , es MUCHO más usado que I like this MORE",0,es
Esta foggy outside,0,es
"Vacuum : Aspiradora , en clases de inglés aprendí que era Vacumm cleaner , nunca escucho a nadie decirle así , solo vacuum .",0,es
Ya no me metan en Sus problemas que aka yo Kiero Ser good girl / . - 😁,0,es
"As far as I know : Que yo sepa . As far as I know learning English is a work in progress , we learn something new every single day",0,es
@Guera_Unica haha te la creo !! Ur lips be taki red rn huh xD,0,es
@pinchemaria_ I 'm 6'3 ha it worked on me,0,es
@chelita1123 @princessstacy_ fine ya me Voy a controlar 😂😂😂,0,es
Cuando Los guys Se pusieron a kemar llanta 😂😂👌,0,es
@Jona_Boy13 si I went outside aver k pex y ta bien pinche foggy,0,es
@Jona_Boy13 la culebra daw,0,es
"@the_Niish up to now me suena muy raro , le voy a preguntar a Lisa y te contesto con seguridad . me suena up to date , up until now . Be back",0,es
I think you are so ( 10 ) for saying that but I 'm not that ( 11 ) ( 10 : amable ) ( 11 : joven ),0,es
@elizaaaabethhh_ lol no pos quien sabe ! Pero eso si nomas hay 3 personas k me caen mal so ni les hablo ! Lol,0,es
Ta enojada porque no le dije goodnight 😁😘 @arelyyy_090812,0,es
@Jona_Boy13 @_Cejaaa uhh yeah .. de onde sale el,0,es
Let 's dip perro wya ?,0,es
Alondra just called me to say Orita Te Llego a tu Casa con el 24 😂😂😂😂😎,0,es
"@acaniza Me costó entender , es poesía y hay que leer con cuidado , ella está en embarazo , eso creo , y "" And I may swoon from all this swell ...",0,es
Unos mariscos will hit the spot !,0,es
@Jona_Boy13 @El_Ctoni @Fails_Varios_ @MiMotivacionF te la pasaste en el floor tu chikinalgas,0,es
@BbyMonsterR22 not a lot of guys dance tho aun que le gustan la banda,0,es
"Tubes tied : Ligadura de trompas : Not wanting to have any more kids , Maria got her tubes tied .",0,es
@brissamayen @sanluispotoyees oy nomas we go 'n find brissa laid out ontop of a cow and shit all drunk lmfao jk,0,es
Chief it @shaggydanks420 @michael_oohh,0,es
@VHC95 cuando lol ? I got reading 29,0,es
#💯 first of all this is a emoji second you owe me $15 perro,0,es
Heads up : Alerta/Cuidado ( en un juego/deporte ) Heads up ! Watch out for the baseball !,0,es
"@HablaBienIngles Se me olvidó la traducción , algo así como Homewrecker : Quitamaridos no me gusta mucho pero es parte de aprender vocabulario",0,es
"Cut out to be : Destinados a ser Pe 1 : I want to be a Doctor but I hate the sight of blood . P2 : Well , not all of us are cut out to be doctors",0,es
Better : Varias cosas una es Más te vale . You better clean your room by 3 pm if you want to hang out with friends this evening,0,es
@_xoxoBecky lmao watch They boy in te striped pajamas it was like ment to be a sad film from the start !!,0,es
"@BallupWitCeeLos lmao enserio all that chronic they got over there you could make wax lmao , I 'm pretty sure you could take the edibles haha",0,es
