text,binary_label,language,source,media
"Si la oportunidad la tuviera cada venezolano de decirle la verdad en su cara como este dominicano, una falsa oposición dialogando con criminales y un acuerdo nacional pero entre ellos, vamos a la condena por políticos mediocres con discursos inútiles..",1,es,ES_chileno,twitter
"Ese debe ser el prototipo del que gusta de vivir de lo ajeno, pero que no le toquen lo propio, zurdo por definición. Tendrá hospedado un venezolano de esos que entraron ilegales? Donará el 10% de su sueldo a caridad? Eso sería ser consecuente con su discurso.",1,es,ES_chileno,twitter
Con Castillo vas a terminar haciendo taxi en algún pais sudamericano como muchos cientificos venezolanos,1,es,ES_chileno,twitter
"Dejate De Webiar Todos por culpa de tu modelo tenemos manadas de venezolanos acá, comunista tonto",1,es,ES_chileno,twitter
"Es una porquería por los alrededores del Parque Centenario 🤦🏻‍♂️ muchos venezolanos 🇻🇪, maricones y prostitutas.... Y vean las aceras, apestan a meado 🤦🏻‍♂️... Y debería ser la calle principal de la ciudad y de la mejor aspecto",1,es,ES_chileno,twitter
Hay q ser realmente TONTO para votar x Jadue y vivir como los Venezolanos. #ChileNoCaerá 🇨🇱🌟🇨🇱🌟🇨🇱🌟,1,es,ES_chileno,twitter
Falcón #ContigoCHV Chile Lo mismo les dijo Chávez a los venezolanos. Años después ya todos sabemos la triste historia. Ojo por quien votas. La izquierda radical va por tus ahorros. 👇👇👇👇👇👇👇👇👇👇👇👇,1,es,ES_chileno,twitter
"Pero acá habrá que vivir la trilogía completa. Para poder entender, se tiene el metro lleno de venezolanos pidiendo limosna porque el socialismo destruyó el país, pero acá quieren votar por el PC o el FA",1,es,ES_chileno,twitter
"Nose si los echaría a todos no creo que sea esa la forma , aunque meten mucha bulla y opinan mucho , pero tengo amigos muy buenos venezolanos , que la pasaron horrible en el camino y hoy trabajan por Chile , así quiero a muchos y otros no como a chilenos , somos herman 🖐️",1,es,ES_chileno,twitter
"Venezofachos se irán a Peru, si gana Keiko?, por que les cuento, se viene el terror, el hambre, la miseria comunista con presidente Los otro Venezolanos, tranquilitos no más",1,es,ES_chileno,twitter
"Comunismo es comunismo es cualquier latitud del mundo 🌎, no vengan con cuentos de idiosincrasia, de que aquí es distinto, esa utopía no existe, es una fábrica de pobres... lo que si es fastidioso, es quizá la forma de algunos decirlo Venezolanos Venezuela Keiko Perú Castillo",1,es,ES_chileno,twitter
Hoy los Venezolanos están pidiendo plata en las esquinas y están con sus hijos para dar pena . Esta entrando MIERDALLLLLLLLL,1,es,ES_chileno,twitter
"Los venezolanos no saben trabajar , solo pedir plata HdeP #VamosLaU",1,es,ES_chileno,twitter
"La izquierda solo promete más confinamiento y no dicen como lo van a hacer. Pero es muy simple: Lo harán a la venezolana sin libertad de expresión y con datos truchos, porque no hay otra manera de hacer esto",1,es,ES_chileno,twitter
"El otro día leí unos argentinos celebrando una broma sobre lo gay que era ver #RolandGarros. Con razón están como están che, háganse ver",1,es,ES_chileno,twitter
"ALGUIEN HA EXPKICADO PORQUE LOS ARGENTINOS NO QUIEREN PRODUCUR ? RESULTA QUE EL GOBIERNO LES PUSO IMPUESTOS DE 95% DE LAZ UTILIDADES ,CUYOS RECURSOS LOS UTILIZAN PARA PAGAR BONOS Y TENER CAUTIVOS A SUS VOTANTES MEDISNTRS ESTOS PAGOS Y ASI MANTENERSE EN EL PODER Y SEGUIR ROBANDO",1,es,ES_chileno,twitter
Porqué se molestan tanto con que a los indios les digan indios? Todos sabemos que los argentinos son pasados a 💩 pero tampoco debería ofenderte lo real. tengo cara de india y cero que me molesta jajaja sé que mi abuela materna tenía algo de mapuche así que salí así no más po’,1,es,ES_chileno,twitter
Ahhh pero mira que bien: un Fizcal de acuedo con la inmigración ilegal cuando esta ha traído una ola de narcotraficantes colombianos y sicarios a sueldo. Que bien la moral de este pesudo fiscal,1,es,ES_chileno,twitter
"Protestar, exigir, gritar, cantar, y decir q en Colombia 🔴Estamos cansados d la corrupta y podrida política Colombiana, dl congreso y su millonario gasto🔴,nunca será malo 💪🏽👍🏽 hasta q nos escuchen. #TomaDeBogotaEs #ParoGenocida keratina Petro basta ya #ParoNacional9J #soscali",1,es,ES_chileno,twitter
"Alguien me puede decir Xk han proliferado las carnicerías Colombianas en Antofagasta? , venden más barato pero las carnes son oscuras casi negrecías, grasa amarilla y su duración es muy corta aunque la congeles se echa a perder😩🙄😱",1,es,ES_chileno,twitter
"Mensaje de la Ex-Presidente al pueblo boliviano, a 87 días de su ILEGAL aprehensión por parte del narco régimen totalitario chavista marxista de el dictador",1,es,ES_chileno,twitter
Y el indiesito le lanzó una de juyitsu boliviano,1,es,ES_chileno,twitter
"Ya me imagino a los barcos chinos abastecidos en el puerto boliviano y depredando nuestras aguas, a los barcos con drogas y todo tipo de contrabando.. En 5 años estaríamos en una nueva guerra del pacifico para recuperar lo que les entreguemos..",1,es,ES_chileno,twitter
Árbitro mafioso... Confederación sudamericana... Mafiosos... Bolivianos ratones... Así no se puede... Son todos narcos!!!,1,es,ES_chileno,twitter
Eso pasa cuando dejas el encargo en manos de caribeños,1,es,ES_chileno,twitter
"Si fuera así, deberían haber entrado al Chile como refugiados y no en forma ilegal para delinquir.",1,es,ES_chileno,twitter
Negros haciendo cosas de negros.,1,es,ES_chileno,twitter
Golpistas saqueadores del agua privatizadores del cobre y agua.corrupcion y nepotismo. Adm.publica.candidata negros antecedentes millones de dólares nunca habidos!,1,es,ES_chileno,twitter
Y que la blanca se vino en barco y la negra viene de la selva 😢,1,es,ES_chileno,twitter
"Si claro, sin embargo se sigue reproduciendo y sigue siendo dominante el racismo; sigo escuchando a personas jóvenes hablar del cabecita negra, del bolivianito, el peruanito, o el guaranga.",1,es,ES_chileno,twitter
Mientras Millones de Chilenos experimentan a diario la Injusticia y Desprotección ... La Corte Suprema hace un guiño a los jerarcas de la ONU y velará por indocumentados y delincuentes extranjeros. vía,1,es,ES_chileno,twitter
Ninguno de esos extranjeros debió estar en Chile. Indocumentados ilegales y delincuentes. Todos fuera. El daño que se le ha hecho al país por culpa de la miserable Bachelet es inconmensurable.,1,es,ES_chileno,twitter
"Maldito y canallas de la derecha cavernaria corrupta y asesina, el estado de excepción es una medida de mierda arbitraria y dictatorial de piñera y sus secuaces criminales.",1,es,ES_chileno,twitter
tutonas así esas que los perniles le nacen del poto?,1,es,ES_chileno,twitter
La Derecha y la DC!! cuentan con los millones de chilenos que protestan pero que no votan!! para sacar adelante sus candidatos nuevamente gracias a los weones flojos instalan más represión a un nuevo Chile horrible el pueblo pierde x flojera!!,1,es,ES_chileno,twitter
"Estás elecciones ya están definidas!, Aunque les duela los zurdos ya las arreglaron.Reyes del fraude.",1,es,ES_chileno,twitter
"Así los zurdos, falsos y mentirosos, nunca irán con la verdad por delante!!!",1,es,ES_chileno,twitter
"Todo bien en tu tuiter Diego. Pero no pongas ""no permitiremos"". Los más zurdos hablan por todos, porque son totalitarios. Uno no debiese hablar o escribir así. Los demócratas respetan la individualidad y la autodeterminación. Al hablar por todos, asumes que el resto son borregos",1,es,ES_chileno,twitter
Jajajajjaaj.... Los zurdos con ataque al pirolo. Obvio si no le han trabajado un dia a nadie y quiero robar del que trabajo,1,es,ES_chileno,twitter
"Para los zurdos en todos los tiempos, su vocación violenta, ha sido siempre meter la mano en bolsillo de no logran a través del un marco jurídico, lo harán con el uso de la fuerza. Historia repetida durante el siglo XX y XXI",1,es,ES_chileno,twitter
Lo peor de esta dictadura sanitaria es que los zurdos la están gestionando muy bien acostumbrando a mucha gente a vivir de los bonos sin trabajar gracias a un gobierno cobarde que no se atreve a dar las libertades x miedo a la persecución de los zurdos,1,es,ES_chileno,twitter
En guerra civil. Los patriotas decentes en contra los zurdos golpistas. Nosotros no somos peleadores ni llorones. Los zurdos son buenos para el show. Será épico. Tenemos a dios y nuestra bandera de escudo. Se impondrá el bien. Esta es una guerra ideológica. Depende de todos.,1,es,ES_chileno,twitter
"ESTE PIRAÑA HACE RATO QUE NO MOS REPRESENTA TIENE EL 2%DE APROBACIÓN, SEGURO VA A REALIZAR SUS PROPIOS NEGOCIOS Y LLEVARÁ A SUS SOCIOS Y FAMILIA A COSTA DE TODOS CHILENOS, NO ESTA NI CON LA MEDIA 💩💩QUE TIENE EN EL PAIS CON LA PANDEMIA NO VOTO MAS POR LA DERECHA CORRUPTA",1,es,ES_chileno,twitter
A los políticos les importa un rábano la salud de los chilenos Solo los mueve su miseria y ansias de poder,1,es,ES_chileno,twitter
"Provoste es una corrupta, puede sacar muchos votos porque a los chilenos les gustan los corruptos, los eligen y reeligen.",1,es,ES_chileno,twitter
"No se necesita una campaña de terror contra Jadue. Los comunistas fueron, son y serán terroríficos totalitarios. La historia no se olvida.",1,es,ES_chileno,twitter
"Votamos muchos contra el comunismo en Santiago y los patriotas se hicieron sentir, ayer celebraban con anticipación los comunistas y se sintió muy bien sú derrota 🤣🤣NÓ dejemos que un montón de zánganos del PC.🤮 Crean que pueden engañar a los ciudadanos con su populismo falso.",1,es,ES_chileno,twitter
"Apropiado y coherente sería declarar quién te dio el triunfo ,es tan evidente que tu silencio sólo aporta más miseria a la nefasta clase política y muy particularmente a la DC. Este voto contra los Comunistas y por favor, utiliza bien el lenguaje que lo flaite no te queda bien.",1,es,ES_chileno,twitter
"Yo no espero nada de Orrego, ni las gracias ni un reconocimiento a la gente que no es de izquierda y que voto por el, lo importante es que es un político profesional y su periodo va a durar solo 4 años, a los comunistas no les gusta dejar sus cargos.",1,es,ES_chileno,twitter
"Yo no espero nada de Orrego, ni las gracias ni un reconocimiento a la gente que no es de izquierda y que voto por el, lo importante es que es un político profesional y su periodo va a durar solo 4 años, a los comunistas no les gusta dejar sus cargos.",1,es,ES_chileno,twitter
"Para nada, son tan amorosos los comunistas, matando personas de hambre, envidiando el dinero del resto, odiando el éxito de los demás, culpando al resto de su propio fracaso, lo normal. (?)",1,es,ES_chileno,twitter
"No al comunismo, ustedes sólo crean miseria y esclavitud para las personas que deben sufrir la desgracia de ser gobernados por sus dictaduras, como lo hacen hoy en Venezuela, Cuba y otros países que viven la tragedia de ser gobernados por comunistas. #ChileSinComunismo",1,es,ES_chileno,twitter
Esta nueva ola de países con gobiernos comunistas en LATAM es mucho más extrema y radical que la existentes en tiempos de Chávez. Es un sistema generador de miserias. LATAM está amenazada.,1,es,ES_chileno,twitter
"Orrego dijo que apoyaría a Jadue en las presidenciales, además el cargo de gobernador es sólo para darle pega a la familia y operadores políticos de los últimos 30 años, no tiene peso, las verdaderas elecciones contra los comunistas son las parlamentarias y presidenciales",1,es,ES_chileno,twitter
"Ahora La Plata no es de la gente es del Estado , comunistas de mierda hasta cuando siguen robando a la gente de trabajo ....",1,es,ES_chileno,twitter
A mi juicio- NADIE roba más y es más corrupto que los COMUNISTAS TOTALITARIOS🇨🇳. 👇👇👇 CC 🇻🇪 🇻🇪 🇨🇺 👇👇👇,1,es,ES_chileno,twitter
"Totalmente de acuerdo, traidores han sido siempre y lo seguirán siendo!!! El chancho mantecoso del Melnick ya se las está cobrando, los fachos no dan punta sin hilo!!!",1,es,ES_chileno,twitter
"Mi desayuno hoy: lágrimas de zurdos ☕🤣. Deber cívico cumplido nunca pensé que votaría por un DC, pero nuestro deber como ciudadanos es votar por el mal menor porque harto charcha la candidata feminazi #KarinaOlivaGobernadora Finalmente el resultado: #OrregoGobernador",1,es,ES_chileno,twitter
El triunfo de don #Orrego se debe a la derecha. Votamos por un huevon que nos cae mal para que no salga una izquierdista feminazi.,1,es,ES_chileno,twitter
Y donde están la ni una menos y las feminazis asesinos Barrón a una chiquilla que tenía toda su vida por delante alguien que servía a su país,1,es,ES_chileno,twitter
Lo único q quiero es cambio de gobierno wn para q saquen a la etos ineptos que han manejado como el hoyo la pandemia,1,es,ES_chileno,twitter
"Eres muy hipócrita, si tanto te gustan los extranjeros ¿por qué no vives aquí en Recoleta, al lado de ellos? En Recoleta queremos tranquilidad, sin más delincuencia desatada, sin más suciedad, sin más escándalos cada noche aún con toque de queda por los lindos vecinos inmigrantes",1,es,ES_chileno,twitter
"¡Recambio en equipo de Chanta-expertos!📢 Ingresa Espinoza! , autodefinido ""cardiólogo mapuche""🤡 Estuvo en TV en Pase a ver las joyitas. Lo + grave: 👉Puso en duda que SinoVac sea efectiva 👉Dice que de UCI se sale muerto Se pasó este miserable",1,es,ES_chileno,twitter
"Ser mujer no se desde cuando es sinónimo de puras cualidades, me complica esa ceguera ideológica !",1,es,ES_chileno,twitter
"Dudo que tu ex mujer le diga como culear a tu nueva mujer, lo más probable es que le diga que no sabes culear y que por eso te dejó 🤣",1,es,ES_chileno,twitter
Sabrosa tu mujer,1,es,ES_chileno,twitter
"Oooooh la mujer gritona!!! Así como se puede dialogar?? Qué terrible. Claro, las iglesias y su dictadura son mejores 🤣🤣🤣 Cuando aprendas a dialogar civilizadamente, seguidos. Te daría clases, pero no creo q tengas los medios para ello... Y no me refiero a lucas Q te vaya bien",1,es,ES_chileno,twitter
Otro imbecil con bandera que piensa que una mujer no puede ser inteligente ella aporta en cambio tu ufff,1,es,ES_chileno,twitter
No creo. Orrego esta casado con una tremenda mujer... Y Oliva? Bueno. Oliva... Oliva. Dejemoslo ahí no más. Hay que ser respetuoso siempre.,1,es,ES_chileno,twitter
"Cuando ustedes critican, son valientes. Cuando lo hace una mujer que milita en el desde los 15 años, es soberbia. Aquí no importan los temas de fondo: Solo el descalificar al otro. Lo que se llama falacia argumentativa.",1,es,ES_chileno,twitter
Obviamente es lo mismo! Te imaginas casarte con una mujer que pase todo el santo día viendo Netflix??,1,es,ES_chileno,twitter
"Que desilusión Claudia, actuando como la vieja política, sucia y mal intencionada, y eso ya cambió entienda no queremos más esto !!! Arriba Karina, es joven, mujer e inteligente !!!!💪💪",1,es,ES_chileno,twitter
